follower_id,followee_id
337,232
337,242
337,260
337,310
337,387
337,388
337,394
337,455
337,467
337,475
337,555
337,596
337,608
337,708
337,754
337,765
337,830
337,842
337,850
337,954
338,37
338,39
338,45
338,86
338,122
338,155
338,224
338,225
338,316
338,379
338,442
338,450
338,504
338,523
338,570
338,600
338,664
338,757
338,935
338,941
339,218
339,285
339,286
339,322
339,385
339,397
339,473
339,506
339,577
339,615
339,623
339,663
339,683
339,710
339,751
339,753
339,760
339,792
339,944
340,123
340,132
340,200
340,207
340,209
340,323
340,384
340,464
340,468
340,478
340,488
340,569
340,615
340,695
340,784
340,799
340,816
340,895
341,15
341,102
341,144
341,151
341,301
341,321
341,373
341,587
341,615
341,704
341,726
341,727
341,732
341,807
341,875
341,908
342,31
342,162
342,210
342,339
342,396
342,397
342,448
342,505
342,540
342,598
342,662
342,680
342,863
342,903
343,29
343,44
343,49
343,145
343,188
343,276
343,287
343,367
343,430
343,478
343,693
343,746
343,765
343,807
343,915
343,987
344,27
344,79
344,104
344,139
344,225
344,416
344,435
344,529
344,571
344,594
344,647
344,757
344,798
344,799
344,996
345,179
345,195
345,234
345,292
345,320
345,328
345,333
345,414
345,591
345,691
345,781
345,895
346,9
346,78
346,114
346,163
346,191
346,213
346,226
346,274
346,290
346,292
346,302
346,316
346,325
346,422
346,500
346,511
346,517
346,591
346,678
346,694
346,719
346,754
346,759
346,781
347,134
347,160
347,234
347,249
347,258
347,298
347,405
347,451
347,471
347,532
347,560
347,730
347,968
347,998
348,6
348,94
348,169
348,179
348,247
348,270
348,299
348,305
348,385
348,440
348,493
348,518
348,521
348,620
348,699
348,746
348,801
348,807
348,946
349,3
349,67
349,132
349,139
349,170
349,177
349,226
349,263
349,270
349,275
349,276
349,312
349,367
349,526
349,570
349,641
349,691
349,774
349,790
349,795
349,864
349,935
349,984
350,38
350,88
350,95
350,100
350,110
350,173
350,390
350,436
350,454
350,505
350,606
350,618
350,647
350,662
350,667
350,718
350,759
350,979
351,120
351,222
351,247
351,323
351,368
351,371
351,600
351,647
351,705
351,797
351,803
351,846
351,902
351,919
351,931
352,98
352,171
352,239
352,263
352,353
352,364
352,400
352,412
352,551
352,591
352,610
352,625
352,638
352,651
352,729
352,744
352,781
352,830
352,864
352,942
353,67
353,74
353,103
353,208
353,233
353,266
353,324
353,380
353,382
353,429
353,585
353,593
353,668
353,750
353,913
353,971
354,30
354,52
354,89
354,159
354,200
354,216
354,282
354,330
354,396
354,451
354,452
354,475
354,495
354,564
354,611
354,643
354,645
354,687
354,759
354,789
355,148
355,184
355,191
355,203
355,308
355,360
355,373
355,433
355,482
355,490
355,494
355,514
355,522
355,571
355,592
355,625
355,638
355,664
355,768
355,875
355,916
356,5
356,98
356,104
356,137
356,233
356,234
356,238
356,279
356,409
356,418
356,532
356,675
356,686
356,711
356,729
356,763
356,840
356,899
356,974
357,60
357,77
357,88
357,89
357,96
357,189
357,329
357,348
357,389
357,409
357,553
357,661
357,693
357,732
358,43
358,91
358,103
358,273
358,386
358,446
358,451
358,514
358,523
358,526
358,532
358,565
358,603
358,674
358,779
358,904
358,934
359,66
359,74
359,81
359,249
359,318
359,367
359,397
359,434
359,441
359,706
359,744
359,768
359,782
359,883
360,21
360,55
360,93
360,101
360,134
360,146
360,229
360,355
360,408
360,432
360,585
360,591
360,639
360,722
360,736
360,761
360,789
360,867
360,879
360,881
360,979
361,40
361,150
361,162
361,238
361,240
361,357
361,419
361,420
361,501
361,526
361,534
361,555
361,574
361,653
361,708
361,821
361,835
361,907
362,19
362,30
362,108
362,144
362,192
362,245
362,253
362,295
362,307
362,339
362,384
362,387
362,478
362,512
362,524
362,596
362,756
362,870
362,920
362,980
363,8
363,89
363,93
363,110
363,116
363,132
363,133
363,165
363,275
363,299
363,423
363,451
363,573
363,619
363,644
363,690
363,707
363,732
363,767
363,770
363,791
363,843
363,897
363,899
363,932
364,25
364,62
364,112
364,334
364,407
364,445
364,473
364,515
364,636
364,817
364,824
364,843
365,37
365,60
365,73
365,111
365,112
365,130
365,231
365,236
365,313
365,332
365,351
365,375
365,457
365,468
365,497
365,511
365,520
365,590
365,660
365,702
365,740
365,862
366,7
366,53
366,105
366,122
366,187
366,195
366,232
366,269
366,315
366,344
366,546
366,606
366,622
366,775
366,812
366,839
366,909
366,913
367,6
367,84
367,102
367,137
367,209
367,416
367,450
367,490
367,502
367,509
367,575
367,624
367,657
367,661
367,680
367,681
367,740
367,746
367,857
367,926
367,928
368,68
368,160
368,188
368,228
368,373
368,406
368,422
368,520
368,592
368,607
368,610
368,647
368,658
368,683
368,692
368,696
368,726
368,916
368,966
369,85
369,109
369,206
369,209
369,254
369,274
369,320
369,398
369,441
369,466
369,477
369,518
369,680
369,743
369,749
369,849
369,934
369,971
370,56
370,147
370,196
370,287
370,366
370,430
370,440
370,468
370,569
370,672
370,695
370,713
370,731
370,747
370,852
370,864
370,938
371,67
371,77
371,118
371,180
371,191
371,238
371,323
371,360
371,386
371,413
371,460
371,576
371,644
371,778
371,806
371,877
372,234
372,268
372,316
372,349
372,387
372,403
372,413
372,450
372,526
372,573
372,596
372,723
372,764
372,769
372,780
372,977
373,65
373,102
373,139
373,144
373,261
373,441
373,472
373,495
373,650
373,696
373,718
373,720
373,722
373,741
373,756
373,764
373,923
373,946
374,94
374,99
374,115
374,173
374,327
374,404
374,473
374,694
374,887
374,949
374,957
374,968
375,43
375,61
375,83
375,116
375,154
375,188
375,273
375,323
375,553
375,573
375,616
375,621
375,836
375,849
375,954
375,982
376,0
376,3
376,12
376,13
376,107
376,116
376,237
376,271
376,354
376,370
376,415
376,489
376,557
376,569
376,603
376,729
376,738
376,835
376,842
376,850
376,891
377,3
377,12
377,95
377,167
377,171
377,186
377,244
377,408
377,473
377,501
377,518
377,555
377,587
377,588
377,595
377,741
377,787
377,821
377,892
378,175
378,203
378,271
378,420
378,441
378,476
378,481
378,513
378,579
378,587
378,600
378,640
378,642
378,667
378,695
378,752
378,757
378,817
379,47
379,178
379,288
379,382
379,387
379,502
379,569
379,593
379,693
379,728
379,757
379,822
379,915
379,946
380,13
380,29
380,37
380,93
380,127
380,202
380,302
380,405
380,565
380,609
380,702
380,757
380,774
380,823
380,860
380,969
380,974
381,98
381,114
381,122
381,163
381,183
381,249
381,254
381,283
381,315
381,339
381,374
381,417
381,419
381,588
381,701
381,791
381,809
381,952
381,997
382,2
382,60
382,63
382,99
382,140
382,177
382,441
382,562
382,587
382,588
382,631
382,656
382,761
382,790
382,834
382,958
383,163
383,204
383,283
383,303
383,304
383,331
383,359
383,406
383,424
383,534
383,560
383,570
383,596
383,616
383,702
383,715
383,725
383,784
384,40
384,80
384,98
384,130
384,246
384,256
384,348
384,479
384,534
384,564
384,574
384,613
384,632
384,745
384,765
384,918
384,978
385,113
385,150
385,195
385,341
385,378
385,518
385,524
385,532
385,544
385,545
385,561
385,584
385,623
385,666
385,679
385,693
385,824
385,869
385,889
385,902
385,940
385,942
386,88
386,253
386,259
386,314
386,352
386,354
386,433
386,684
386,700
386,724
386,789
386,956
386,994
387,162
387,311
387,314
387,325
387,344
387,507
387,601
387,604
387,619
387,649
387,713
387,717
387,804
387,864
387,900
387,948
387,954
388,54
388,79
388,290
388,346
388,352
388,431
388,469
388,647
388,683
388,728
389,49
389,76
389,93
389,100
389,151
389,234
389,291
389,326
389,346
389,381
389,404
389,408
389,438
389,481
389,495
389,504
389,560
389,571
389,573
389,608
389,667
389,698
389,723
389,736
389,758
389,932
389,942
389,958
390,65
390,83
390,107
390,121
390,134
390,137
390,182
390,197
390,203
390,222
390,289
390,290
390,384
390,403
390,424
390,444
390,524
390,542
390,589
390,602
390,666
390,697
390,724
390,743
390,818
390,898
390,936
391,59
391,156
391,163
391,172
391,176
391,199
391,204
391,283
391,440
391,590
391,606
391,624
391,640
391,655
391,737
391,795
391,849
391,901
392,22
392,63
392,77
392,177
392,225
392,242
392,358
392,469
392,496
392,535
392,656
392,746
392,981
393,41
393,56
393,109
393,158
393,227
393,232
393,269
393,272
393,320
393,326
393,328
393,394
393,427
393,652
393,665
393,731
393,743
393,755
393,861
393,985
394,101
394,115
394,140
394,171
394,195
394,218
394,343
394,353
394,419
394,540
394,565
394,640
394,745
394,756
394,825
394,834
394,892
394,973
394,978
394,988
395,5
395,15
395,27
395,42
395,63
395,82
395,242
395,262
395,266
395,274
395,287
395,346
395,446
395,493
395,689
395,700
395,782
395,846
395,936
396,0
396,59
396,70
396,99
396,120
396,199
396,207
396,294
396,303
396,400
396,402
396,495
396,514
396,527
396,544
396,545
396,580
396,690
396,750
396,840
397,42
397,45
397,73
397,77
397,89
397,124
397,128
397,162
397,305
397,344
397,425
397,426
397,455
397,457
397,459
397,489
397,490
397,511
397,577
397,708
397,737
398,19
398,231
398,344
398,364
398,467
398,487
398,559
398,594
398,705
398,773
398,798
398,828
398,871
398,966
399,15
399,55
399,62
399,108
399,125
399,142
399,220
399,288
399,450
399,475
399,479
399,529
399,559
399,623
399,674
399,681
399,714
399,920
399,961
400,0
400,18
400,77
400,81
400,91
400,173
400,202
400,238
400,281
400,293
400,294
400,331
400,334
400,470
400,509
400,564
400,624
400,654
400,671
400,718
400,757
400,836
400,918
400,923
400,968
401,2
401,10
401,63
401,78
401,169
401,174
401,228
401,305
401,398
401,446
401,534
401,584
401,593
401,623
401,648
401,666
401,676
401,732
401,749
401,969
402,2
402,23
402,24
402,64
402,65
402,161
402,162
402,260
402,276
402,331
402,373
402,410
402,454
402,491
402,495
402,507
402,604
402,608
402,659
402,697
402,748
402,755
402,775
402,888
402,922
402,990
403,29
403,54
403,56
403,177
403,195
403,270
403,295
403,300
403,433
403,470
403,621
403,687
403,698
403,740
403,887
403,920
404,39
404,40
404,45
404,210
404,285
404,309
404,334
404,434
404,486
404,516
404,556
404,572
404,577
404,631
404,686
404,780
404,827
404,864
404,993
405,9
405,33
405,82
405,156
405,293
405,398
405,413
405,488
405,527
405,531
405,578
405,613
405,629
405,649
405,746
405,814
405,845
405,853
405,915
406,43
406,84
406,131
406,140
406,208
406,222
406,233
406,260
406,321
406,359
406,367
406,371
406,396
406,407
406,447
406,528
406,543
406,610
406,652
406,663
406,697
406,710
406,714
406,866
406,980
407,64
407,66
407,120
407,126
407,131
407,137
407,147
407,159
407,162
407,281
407,313
407,451
407,473
407,527
407,537
407,605
407,612
407,625
407,690
407,743
407,767
407,773
407,811
407,828
407,941
408,35
408,45
408,160
408,212
408,298
408,324
408,327
408,399
408,588
408,603
408,662
408,829
408,906
408,941
409,63
409,82
409,96
409,242
409,317
409,482
409,561
409,578
409,583
409,587
409,597
409,606
409,643
409,755
409,800
410,15
410,29
410,170
410,176
410,180
410,200
410,300
410,323
410,349
410,362
410,378
410,448
410,469
410,472
410,509
410,512
410,647
410,696
410,723
410,777
410,805
410,955
411,75
411,104
411,108
411,198
411,281
411,288
411,321
411,327
411,380
411,441
411,454
411,471
411,619
411,769
411,959
411,963
412,70
412,101
412,105
412,110
412,141
412,179
412,197
412,221
412,339
412,371
412,556
412,569
412,572
412,618
412,667
412,706
412,872
412,890
412,975
413,37
413,73
413,212
413,222
413,240
413,312
413,391
413,393
413,553
413,562
413,588
413,649
413,778
413,837
413,840
414,0
414,3
414,10
414,11
414,31
414,43
414,98
414,123
414,366
414,410
414,498
414,514
414,679
414,684
414,698
414,709
414,710
414,714
414,778
414,861
414,903
414,971
415,78
415,86
415,139
415,162
415,174
415,235
415,319
415,357
415,421
415,527
415,575
415,601
415,651
415,652
415,680
415,682
415,704
415,729
415,751
415,824
415,858
415,894
415,955
416,8
416,78
416,103
416,188
416,197
416,249
416,255
416,263
416,356
416,386
416,403
416,428
416,451
416,465
416,695
416,850
416,934
417,16
417,50
417,83
417,106
417,215
417,349
417,452
417,543
417,552
417,566
417,584
417,589
417,619
417,650
417,687
417,747
417,774
417,812
417,976
417,981
418,31
418,85
418,132
418,205
418,212
418,272
418,299
418,332
418,368
418,429
418,481
418,597
418,610
418,641
418,785
419,50
419,62
419,67
419,89
419,105
419,108
419,278
419,310
419,319
419,329
419,349
419,388
419,588
419,590
419,624
419,661
419,762
419,774
419,803
419,877
419,892
419,931
420,28
420,150
420,151
420,185
420,201
420,291
420,309
420,311
420,436
420,505
420,532
420,702
420,728
420,784
420,861
420,899
420,925
420,957
421,68
421,158
421,173
421,199
421,295
421,307
421,343
421,389
421,451
421,499
421,505
421,534
421,550
421,566
421,576
422,26
422,100
422,129
422,140
422,183
422,270
422,278
422,279
422,376
422,384
422,420
422,571
422,685
422,691
422,736
422,823
423,0
423,139
423,164
423,191
423,239
423,342
423,344
423,381
423,399
423,408
423,413
423,421
423,435
423,436
423,456
423,492
423,598
423,623
423,792
423,798
423,855
423,932
423,966
424,41
424,204
424,351
424,361
424,441
424,443
424,553
424,616
424,681
424,766
424,787
424,916
424,939
425,31
425,75
425,127
425,172
425,185
425,186
425,231
425,469
425,494
425,531
425,560
425,633
425,662
425,721
425,798
425,922
425,931
425,994
426,64
426,135
426,241
426,334
426,344
426,358
426,370
426,420
426,507
426,522
426,539
426,591
426,605
426,633
426,647
426,670
426,731
426,735
426,739
426,779
426,780
426,985
427,42
427,87
427,120
427,159
427,206
427,251
427,269
427,380
427,436
427,438
427,463
427,570
427,585
427,672
427,719
427,743
427,745
427,761
427,781
427,783
427,787
427,861
427,908
427,954
428,21
428,73
428,101
428,141
428,264
428,274
428,321
428,329
428,431
428,523
428,634
428,661
428,685
428,695
428,757
428,814
428,829
428,944
428,968
429,34
429,58
429,88
429,127
429,171
429,172
429,234
429,242
429,276
429,295
429,319
429,366
429,381
429,404
429,578
429,612
429,641
429,727
429,734
430,47
430,192
430,216
430,238
430,438
430,460
430,476
430,484
430,591
430,656
430,682
430,743
430,782
430,797
430,816
430,943
431,38
431,128
431,182
431,302
431,340
431,369
431,434
431,475
431,515
431,539
431,540
431,572
431,596
431,630
431,643
431,900
431,910
432,22
432,43
432,156
432,160
432,453
432,653
432,756
432,781
433,27
433,36
433,81
433,124
433,149
433,155
433,261
433,334
433,475
433,557
433,622
433,627
433,791
433,817
433,861
433,958
434,20
434,90
434,135
434,203
434,207
434,237
434,263
434,307
434,320
434,339
434,411
434,414
434,534
434,538
434,595
434,671
434,694
434,721
434,732
434,873
434,877
434,970
435,151
435,192
435,223
435,394
435,413
435,532
435,586
435,591
435,594
435,652
435,659
435,695
435,697
435,721
435,748
435,770
435,869
435,878
435,905
435,963
436,62
436,89
436,177
436,207
436,240
436,385
436,459
436,497
436,509
436,548
436,583
436,625
436,627
436,656
436,658
436,770
437,82
437,89
437,111
437,113
437,373
437,394
437,491
437,537
437,569
437,579
437,584
437,600
437,693
437,697
437,730
437,831
437,843
438,218
438,283
438,313
438,319
438,338
438,390
438,393
438,441
438,465
438,473
438,569
438,579
438,629
438,640
438,738
438,768
438,950
439,26
439,148
439,156
439,228
439,279
439,354
439,374
439,402
439,601
439,664
439,767
439,775
439,782
439,788
439,905
440,29
440,55
440,123
440,146
440,247
440,326
440,382
440,384
440,421
440,480
440,531
440,592
440,604
440,724
440,756
440,818
440,832
440,940
440,955
441,28
441,122
441,149
441,342
441,413
441,451
441,536
441,558
441,574
441,623
441,666
441,692
441,735
441,825
441,874
442,20
442,21
442,93
442,96
442,120
442,162
442,203
442,233
442,248
442,252
442,314
442,356
442,374
442,428
442,541
442,591
442,687
442,736
442,865
442,952
442,973
443,74
443,110
443,120
443,148
443,162
443,175
443,240
443,323
443,358
443,395
443,438
443,632
443,685
443,878
444,29
444,50
444,68
444,98
444,126
444,135
444,150
444,220
444,225
444,258
444,377
444,407
444,473
444,474
444,592
444,604
444,607
444,611
444,631
444,647
444,784
444,861
444,931
445,4
445,5
445,83
445,128
445,146
445,286
445,323
445,656
445,680
445,722
445,749
445,771
445,793
445,902
445,959
446,62
446,247
446,260
446,263
446,328
446,411
446,467
446,505
446,550
446,604
446,633
446,638
447,40
447,96
447,206
447,237
447,324
447,325
447,385
447,413
447,443
447,464
447,484
447,486
447,494
447,582
447,618
447,619
447,680
447,681
447,727
447,758
447,790
447,800
448,26
448,31
448,118
448,119
448,132
448,228
448,361
448,442
448,484
448,502
448,640
448,664
448,824
449,59
449,84
449,103
449,258
449,352
449,413
449,519
449,542
449,670
449,690
449,783
449,792
449,821
449,835
449,886
449,936
450,12
450,13
450,30
450,31
450,147
450,170
450,178
450,218
450,244
450,258
450,486
450,603
450,615
450,665
450,681
450,690
450,731
450,736
450,752
450,755
450,766
450,786
450,871
450,983
450,994
451,2
451,38
451,54
451,150
451,189
451,225
451,263
451,318
451,437
451,450
451,505
451,639
451,681
451,700
451,712
451,822
451,860
451,914
451,961
452,6
452,10
452,82
452,110
452,285
452,332
452,356
452,369
452,410
452,439
452,442
452,491
452,512
452,575
452,605
452,623
452,789
452,797
452,926
452,991
453,14
453,23
453,29
453,151
453,200
453,373
453,394
453,421
453,514
453,530
453,587
453,700
453,803
453,824
453,876
453,943
453,980
454,221
454,231
454,300
454,435
454,455
454,538
454,589
454,604
454,639
454,729
454,737
454,742
454,747
454,752
454,785
454,857
454,918
455,19
455,113
455,192
455,206
455,209
455,229
455,278
455,285
455,311
455,314
455,399
455,505
455,544
455,575
455,580
455,698
455,843
455,905
455,911
455,967
455,999
456,16
456,75
456,138
456,152
456,164
456,210
456,240
456,302
456,307
456,368
456,449
456,486
456,520
456,544
456,545
456,610
456,627
456,691
456,914
457,131
457,176
457,187
457,214
457,231
457,243
457,391
457,400
457,417
457,439
457,490
457,529
457,592
457,615
457,702
457,714
457,751
457,847
457,918
458,262
458,294
458,309
458,360
458,362
458,374
458,436
458,442
458,487
458,514
458,533
458,537
458,552
458,573
458,711
458,819
458,835
459,160
459,230
459,280
459,288
459,318
459,340
459,385
459,578
459,637
459,641
459,741
459,799
459,882
460,107
460,125
460,143
460,224
460,261
460,360
460,376
460,446
460,456
460,486
460,510
460,557
460,653
460,658
460,763
460,781
460,796
460,797
460,903
460,935
460,960
461,111
461,126
461,143
461,206
461,219
461,228
461,246
461,324
461,353
461,496
461,529
461,716
461,766
461,798
461,826
461,880
461,898
461,902
461,904
461,970
462,51
462,62
462,156
462,181
462,250
462,278
462,288
462,437
462,457
462,554
462,686
462,881
462,889
463,86
463,117
463,150
463,154
463,268
463,293
463,382
463,392
463,425
463,563
463,682
463,883
463,899
463,985
464,13
464,26
464,49
464,51
464,60
464,72
464,209
464,230
464,268
464,290
464,294
464,320
464,359
464,369
464,493
464,513
464,534
464,572
464,574
464,581
464,656
464,658
464,683
464,713
464,771
464,815
464,892
464,895
464,952
464,978
465,175
465,190
465,192
465,195
465,232
465,299
465,334
465,370
465,462
465,537
465,792
466,54
466,115
466,192
466,243
466,286
466,330
466,334
466,341
466,364
466,366
466,384
466,502
466,580
466,614
466,625
466,652
466,674
466,789
466,859
466,904
466,945
467,66
467,69
467,75
467,123
467,261
467,285
467,292
467,345
467,439
467,462
467,497
467,558
467,628
467,693
467,718
467,833
467,877
467,977
468,46
468,159
468,175
468,193
468,225
468,228
468,249
468,286
468,470
468,498
468,574
468,615
469,10
469,71
469,228
469,234
469,295
469,337
469,355
469,607
469,608
469,611
469,665
469,772
469,910
469,966
470,1
470,97
470,107
470,165
470,243
470,299
470,313
470,341
470,364
470,390
470,420
470,424
470,449
470,543
470,674
470,729
470,785
470,831
470,919
470,927
470,971
471,178
471,196
471,212
471,262
471,295
471,309
471,323
471,324
471,332
471,337
471,349
471,372
471,402
471,513
471,543
471,568
471,723
471,959
472,0
472,34
472,68
472,102
472,155
472,165
472,199
472,202
472,273
472,281
472,334
472,368
472,379
472,386
472,396
472,410
472,448
472,453
472,454
472,607
472,716
472,733
472,788
472,974
472,986
473,216
473,277
473,311
473,364
473,471
473,603
473,618
473,642
473,757
473,851
473,917
473,925
473,998
474,41
474,169
474,180
474,306
474,310
474,383
474,415
474,429
474,440
474,441
474,513
474,561
474,566
474,592
474,601
474,696
474,785
474,790
474,869
474,876
474,930
474,932
474,952
475,5
475,92
475,132
475,223
475,299
475,331
475,334
475,385
475,422
475,427
475,444
475,464
475,515
475,649
475,711
475,728
475,741
475,835
475,897
475,920
475,989
476,47
476,52
476,84
476,198
476,231
476,239
476,260
476,338
476,432
476,456
476,678
476,811
476,926
476,940
476,942
477,79
477,90
477,98
477,136
477,151
477,298
477,315
477,336
477,373
477,429
477,478
477,497
477,699
477,728
477,871
477,929
477,961
478,54
478,89
478,258
478,264
478,314
478,343
478,399
478,410
478,442
478,451
478,465
478,503
478,521
478,557
478,558
478,577
478,619
478,644
478,721
478,732
478,882
478,891
478,914
479,117
479,142
479,209
479,241
479,309
479,393
479,397
479,417
479,433
479,463
479,469
479,596
479,613
479,662
479,677
479,718
479,766
479,783
479,824
479,867
480,13
480,87
480,158
480,202
480,205
480,276
480,325
480,339
480,399
480,408
480,460
480,463
480,507
480,525
480,707
480,734
480,779
480,853
480,880
480,919
480,951
481,43
481,49
481,59
481,145
481,181
481,255
481,386
481,418
481,426
481,549
481,569
481,598
481,660
481,709
481,738
481,769
481,848
481,858
481,879
481,909
481,938
481,951
482,1
482,453
482,471
482,488
482,511
482,600
482,654
482,685
482,722
482,750
482,817
482,867
482,894
483,22
483,58
483,120
483,170
483,319
483,351
483,370
483,377
483,585
483,713
483,731
483,775
483,782
483,836
483,927
483,941
483,964
484,3
484,14
484,29
484,45
484,71
484,174
484,287
484,311
484,329
484,347
484,540
484,572
484,796
484,908
484,960
484,977
485,126
485,166
485,219
485,221
485,222
485,295
485,326
485,348
485,350
485,354
485,632
485,698
485,744
486,12
486,25
486,39
486,96
486,169
486,184
486,245
486,268
486,375
486,539
486,598
486,599
486,618
486,738
486,749
486,879
487,113
487,168
487,268
487,282
487,393
487,414
487,517
487,589
487,636
487,763
488,28
488,87
488,104
488,210
488,233
488,336
488,353
488,382
488,386
488,505
488,561
488,605
488,613
488,619
488,621
488,770
488,919
489,2
489,12
489,100
489,179
489,326
489,395
489,429
489,442
489,496
489,556
489,571
489,630
489,737
489,773
489,780
489,873
489,913
489,942
490,40
490,47
490,79
490,142
490,169
490,171
490,301
490,323
490,326
490,375
490,431
490,433
490,488
490,594
490,705
490,748
490,778
490,976
490,989
491,52
491,64
491,126
491,137
491,195
491,209
491,243
491,398
491,410
491,452
491,490
491,545
491,625
491,687
491,730
491,781
491,803
491,819
491,947
492,2
492,57
492,69
492,91
492,103
492,189
492,206
492,392
492,398
492,413
492,424
492,434
492,449
492,493
492,537
492,618
492,620
492,630
492,655
492,705
492,804
493,1
493,14
493,70
493,116
493,145
493,153
493,324
493,348
493,360
493,396
493,432
493,449
493,511
493,535
493,585
493,637
493,641
493,645
493,757
493,765
493,796
493,992
494,3
494,58
494,63
494,68
494,96
494,118
494,219
494,295
494,419
494,446
494,555
494,564
494,747
494,754
494,784
494,822
494,858
494,929
495,24
495,54
495,104
495,128
495,196
495,330
495,368
495,501
495,553
495,576
495,586
495,594
495,651
495,710
495,748
495,903
495,907
495,928
496,212
496,239
496,296
496,346
496,358
496,369
496,513
496,574
496,713
496,840
496,906
496,931
496,944
496,955
497,61
497,130
497,280
497,324
497,394
497,494
497,559
497,874
497,875
498,46
498,67
498,148
498,162
498,171
498,201
498,320
498,338
498,418
498,458
498,510
498,512
498,529
498,548
498,694
498,716
498,792
498,810
498,815
498,842
498,857
498,917
499,114
499,187
499,219
499,233
499,320
499,352
499,368
499,387
499,392
499,409
499,414
499,497
499,678
499,716
499,736
499,804
500,151
500,189
500,227
500,272
500,304
500,357
500,661
500,809
500,888
501,25
501,32
501,54
501,55
501,129
501,133
501,181
501,192
501,195
501,231
501,232
501,252
501,407
501,408
501,511
501,541
501,631
501,746
501,833
501,882
502,81
502,86
502,114
502,120
502,158
502,218
502,343
502,388
502,412
502,419
502,586
502,704
502,734
502,743
502,779
502,780
503,72
503,77
503,107
503,127
503,131
503,145
503,173
503,180
503,192
503,223
503,349
503,373
503,477
503,550
503,554
503,567
503,569
503,724
503,889
504,6
504,311
504,343
504,447
504,496
504,497
504,524
504,539
504,706
504,724
504,772
504,847
504,995
504,999
505,137
505,170
505,171
505,176
505,201
505,208
505,231
505,325
505,340
505,429
505,661
505,663
505,677
505,779
505,793
505,888
505,956
505,973
506,82
506,108
506,123
506,279
506,368
506,402
506,427
506,536
506,542
506,584
506,644
506,672
506,675
506,768
506,774
506,929
507,6
507,20
507,38
507,49
507,59
507,86
507,97
507,138
507,150
507,160
507,163
507,339
507,343
507,363
507,417
507,440
507,481
507,493
507,509
507,525
507,530
507,678
507,697
507,779
508,20
508,139
508,144
508,179
508,213
508,252
508,335
508,517
508,525
508,565
508,571
508,605
508,932
508,944
509,142
509,223
509,228
509,241
509,248
509,262
509,274
509,418
509,473
509,502
509,606
509,687
509,695
509,710
509,733
509,791
509,971
510,133
510,159
510,290
510,387
510,445
510,520
510,571
510,580
510,700
510,741
511,21
511,26
511,85
511,200
511,210
511,270
511,330
511,390
511,393
511,394
511,475
511,484
511,500
511,507
511,532
511,533
511,556
511,637
511,682
511,821
511,875
512,54
512,171
512,210
512,216
512,245
512,316
512,362
512,439
512,464
512,536
512,577
512,579
512,647
512,678
512,754
512,832
512,864
512,909
513,243
513,287
513,329
513,355
513,396
513,441
513,583
513,584
513,674
513,739
513,744
513,780
513,794
513,852
513,880
513,962
514,73
514,179
514,183
514,236
514,291
514,513
514,566
514,608
514,723
514,757
514,762
514,777
514,792
514,793
514,810
514,879
515,19
515,21
515,71
515,103
515,118
515,119
515,181
515,185
515,221
515,232
515,298
515,314
515,327
515,334
515,412
515,485
515,489
515,629
515,648
515,874
515,888
515,896
516,145
516,203
516,322
516,332
516,387
516,436
516,460
516,484
516,596
516,603
516,658
516,673
516,703
516,719
516,723
516,853
516,867
516,937
517,27
517,68
517,107
517,191
517,213
517,252
517,266
517,364
517,472
517,532
517,573
517,618
517,722
517,751
518,19
518,164
518,205
518,216
518,292
518,303
518,354
518,426
518,454
518,466
518,470
518,490
518,636
518,638
518,773
518,775
518,777
518,864
518,877
518,999
519,30
519,67
519,241
519,259
519,288
519,404
519,437
519,480
519,600
519,605
519,641
519,644
519,672
519,748
519,752
519,761
519,789
519,807
519,868
520,120
520,127
520,143
520,181
520,188
520,195
520,222
520,268
520,319
520,330
520,345
520,399
520,510
520,511
520,524
520,561
520,592
520,597
520,710
520,784
520,803
520,965
521,179
521,212
521,221
521,246
521,323
521,345
521,362
521,393
521,400
521,415
521,435
521,461
521,567
521,632
521,663
521,749
522,18
522,20
522,87
522,114
522,138
522,142
522,146
522,186
522,273
522,274
522,288
522,295
522,365
522,382
522,454
522,460
522,469
522,473
522,530
522,533
522,555
522,651
522,733
522,797
522,847
522,955
523,13
523,36
523,50
523,100
523,117
523,123
523,148
523,317
523,445
523,576
523,648
523,670
523,681
523,701
523,706
523,752
523,768
523,881
524,53
524,71
524,184
524,223
524,242
524,265
524,324
524,359
524,381
524,433
524,525
524,567
524,598
524,606
524,651
524,765
524,776
524,795
524,796
524,884
525,41
525,44
525,61
525,116
525,134
525,171
525,180
525,210
525,212
525,377
525,396
525,513
525,519
525,682
525,779
525,808
525,824
526,45
526,119
526,122
526,154
526,322
526,448
526,476
526,617
526,714
526,860
527,109
527,135
527,137
527,192
527,328
527,338
527,395
527,403
527,404
527,496
527,511
527,539
527,607
527,632
527,640
527,782
527,974
528,13
528,32
528,120
528,129
528,150
528,191
528,202
528,214
528,313
528,347
528,392
528,481
528,523
528,629
528,730
528,823
528,845
529,56
529,66
529,170
529,180
529,260
529,363
529,446
529,491
529,541
529,553
529,560
529,939
529,968
530,4
530,18
530,75
530,96
530,138
530,209
530,265
530,296
530,359
530,371
530,440
530,502
530,632
530,638
530,665
530,709
530,735
530,750
530,811
530,920
530,933
531,23
531,107
531,145
531,213
531,224
531,310
531,361
531,376
531,660
531,664
531,681
531,730
